date,price_usd,log_return,is_crisis
2022-07-01,1.08,,False
2022-07-02,1.091839143287478,0.010902520654388112,False
2022-07-03,1.031846898016833,-0.05651326037163467,False
2022-07-04,1.0674976979584334,0.033967008220216234,False
2022-07-05,1.1142788323430932,0.04289009887971024,False
2022-07-06,1.0058265034333087,-0.10239781351042224,False
2022-07-07,0.9395035797450483,-0.06821324487811178,False
2022-07-08,0.9437890747974376,0.004551074352585394,False
2022-07-09,0.9271938247290233,-0.017740071589951764,False
2022-07-10,0.9249465856596818,-0.002426641262716356,False
2022-07-11,0.8849617090387465,-0.044191613163311744,False
2022-07-12,0.9241312798230672,0.04330976183117463,False
2022-07-13,0.9593169187030441,0.03736734889714777,False
2022-07-14,0.9603390257935727,0.001064885809403844,False
2022-07-15,1.0137299377267426,0.05410544108847481,False
2022-07-16,1.0343448297768472,0.020131675477489362,False
2022-07-17,0.9872874051570871,-0.04656230287164371,False
2022-07-18,1.0028793584607283,0.015669312349388623,False
2022-07-19,0.9530188568990193,-0.050995809689511194,False
2022-07-20,0.9937091464814914,0.04180986432366604,False
2022-07-21,0.9883750305845345,-0.005382343329254911,False
2022-07-22,0.9765547376985708,-0.01203140759878487,False
2022-07-23,0.9414455121972809,-0.03661433071049881,False
2022-07-24,0.9989083917686069,0.0592466014864649,False
2022-07-25,0.988270327180236,-0.010706803682882038,False
2022-07-26,0.9646385964680616,-0.0242027510696467,False
2022-07-27,0.9455877390964402,-0.019946839460803625,False
2022-07-28,0.9691873330772952,0.024651239095624854,False
2022-07-29,0.9846658878730179,0.015844464106971073,False
2022-07-30,1.0024670857187947,0.01791694293923532,False
2022-07-31,1.0211820198579789,0.0184967518950489,False
2022-08-01,1.1327743624934388,0.10370901236760496,False
2022-08-02,1.1043304801677294,-0.025430560684296263,False
2022-08-03,1.0713575506144923,-0.03031266784046198,False
2022-08-04,1.0243303279277067,-0.04488752273220752,False
2022-08-05,1.0527549478391267,0.027371427502701787,False
2022-08-06,1.1095528526463883,0.05254661074325522,False
2022-08-07,1.0979913632275227,-0.010474621567140893,False
2022-08-08,1.0479839017639738,-0.04661425227476772,False
2022-08-09,1.0018216576456882,-0.04504822442896307,False
2022-08-10,1.031812443364408,0.029496909176857856,False
2022-08-11,1.0670786160398131,0.03360773950136505,False
2022-08-12,1.0919344498174766,0.023026198763417438,False
2022-08-13,1.0514391749719059,-0.037790979354931274,False
2022-08-14,1.0595956014337489,0.007727458723506428,False
2022-08-15,1.061527841952752,0.0018219034441458518,False
2022-08-16,1.068868221654107,0.006891121209601961,False
2022-08-17,1.1118352554190343,0.039411681347638255,False
2022-08-18,1.1189393856497647,0.006369226291222774,False
2022-08-19,1.151900975680395,0.029032340425785258,False
2022-08-20,1.1496055650877375,-0.0019947033068009046,False
2022-08-21,1.1601303979672808,0.009113514179795279,False
2022-08-22,1.190784483053415,0.02607990854252809,False
2022-08-23,1.1006166502216146,-0.07874170554141416,False
2022-08-24,1.0781445142187078,-0.02062909262371622,False
2022-08-25,1.048560465729076,-0.02782328272898041,False
2022-08-26,1.0117087551449724,-0.03577750040301915,False
2022-08-27,0.9946894581318962,-0.016965431004302714,False
2022-08-28,1.0687807072023323,0.0718431656589354,False
2022-08-29,1.0192515040176635,-0.0474499344130364,False
2022-08-30,1.0662443001891195,0.04507393582034749,False
2022-08-31,0.9761692167148628,-0.08826180396422795,False
2022-09-01,0.9575051729809585,-0.019304825535237144,False
2022-09-02,0.9632063151288425,0.005936507306306127,False
2022-09-03,0.9895658708135724,0.026998701685792197,False
2022-09-04,1.0225118287201036,0.0327511236570774,False
2022-09-05,1.0602802366607065,0.03627107009316144,False
2022-09-06,1.0377694369455697,-0.02145960972373641,False
2022-09-07,1.010354178522158,-0.026772696481452106,False
2022-09-08,1.0512871494309945,0.039714328835355625,False
2022-09-09,1.0372489023146405,-0.013443348056362096,False
2022-09-10,0.9696124759291769,-0.0674307186264864,False
2022-09-11,0.9139686208494707,-0.059100243130677355,False
2022-09-12,0.8717633114981075,-0.04727828389378032,False
2022-09-13,0.8933905209749684,0.024505843508126013,False
2022-09-14,0.8990090035979286,0.006269250742474405,False
2022-09-15,0.9296789985060977,0.033546314121124035,False
2022-09-16,0.908539398050964,-0.02300111072827392,False
2022-09-17,0.9146827251695662,0.006739003755880685,False
2022-09-18,0.9424998226842892,0.0299584744929522,False
2022-09-19,0.9262707245397935,-0.017369180156938717,False
2022-09-20,0.9461849681158315,0.021271525456729334,False
2022-09-21,0.9135750636522688,-0.035072532560599196,False
2022-09-22,0.8959778270634,-0.01944987784025741,False
2022-09-23,0.8782388138972219,-0.01999711183219123,False
2022-09-24,0.8268490376196244,-0.06029641807166641,False
2022-09-25,0.8478808774554484,0.025118015041800418,False
2022-09-26,0.8284027353660801,-0.023240719722607717,False
2022-09-27,0.8295245449130044,0.0013532676993361081,False
2022-09-28,0.8502999837127043,0.024736510034609638,False
2022-09-29,0.8696447262553848,0.022495558383745534,False
2022-09-30,0.8987924413239718,0.0329673629131743,False
2022-10-01,0.8935074986403791,-0.005897403534964513,False
2022-10-02,0.8740478632253629,-0.02201958942711678,False
2022-10-03,0.8702173994975563,-0.0043920726591687165,False
2022-10-04,0.7995594029628394,-0.08468223525762497,False
2022-10-05,0.7448758831145617,-0.07084322500099002,False
2022-10-06,0.6994174146714344,-0.06296988089031819,False
2022-10-07,0.6685566179805723,-0.04512663674587375,False
2022-10-08,0.686106917301541,0.025912384688430934,False
2022-10-09,0.6591785885537345,-0.040038974594639065,False
2022-10-10,0.6509241234663445,-0.012601415511131031,False
2022-10-11,0.6992494105708085,0.0716144075363499,False
2022-10-12,0.690168781513509,-0.013071310568773586,False
2022-10-13,0.7197417980836269,0.04195635535198161,False
2022-10-14,0.6896751009296385,-0.0426719154399261,False
2022-10-15,0.6861168760150955,-0.005172632066270777,False
2022-10-16,0.6577214287044899,-0.04226650536243842,False
2022-10-17,0.6507965255252848,-0.010584444495713607,False
2022-10-18,0.6832568551028702,0.04867382128353609,False
2022-10-19,0.6300815456469012,-0.08102160929522434,False
2022-10-20,0.6488088618606951,0.02928891301206832,False
2022-10-21,0.6610094189152608,0.018629927687654202,False
2022-10-22,0.6456720232457372,-0.023476418340406646,False
2022-10-23,0.6047811814231246,-0.06542496189393093,False
2022-10-24,0.6123083620879715,0.012369306229146393,False
2022-10-25,0.601338697610981,-0.018077682684784324,False
2022-10-26,0.6138345057770466,0.020567024697328073,False
2022-10-27,0.6196419611614012,0.009416471983344277,False
2022-10-28,0.676735029551726,0.08813797792437805,False
2022-10-29,0.6724382756275729,-0.006369483348612703,False
2022-10-30,0.6425879569128965,-0.045406618491597106,False
2022-10-31,0.6529360661009214,0.0159755112026832,False
2022-11-01,0.6645079447421866,0.017567617530712787,False
2022-11-02,0.7155803738206363,0.07404709101952323,False
2022-11-03,0.749198444547955,0.04590996934562347,False
2022-11-04,0.7649979274379153,0.020869230174224984,False
2022-11-05,0.8251521096424836,0.07569462007247985,False
2022-11-06,0.7781690214260861,-0.05862399289075121,False
2022-11-07,0.7552791353654599,-0.029856355136260115,False
2022-11-08,0.723131327418066,-0.04349654862442143,False
2022-11-09,0.7119389063341098,-0.01559874599249439,False
